Timestamp,Station,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,Wind_Direction,PBLH
2022-02-19 16:00:00,Delhi_ITO,55.01,85.7,30.39,18.87,1.38,37.2,16.2,28.2,2.04,287.9,687.9
2022-02-19 17:00:00,Delhi_ITO,12.0,22.22,20.74,12.3,0.76,38.07,17.2,23.1,5.84,264.6,812.2
2022-02-19 18:00:00,Delhi_ITO,15.38,23.87,6.25,17.51,0.39,41.35,20.0,16.8,3.73,278.5,907.5
2022-02-19 19:00:00,Delhi_ITO,21.51,26.51,14.87,13.46,0.41,49.41,19.9,21.6,3.32,351.6,967.5
2022-02-19 20:00:00,Delhi_ITO,39.41,76.76,28.09,16.2,0.86,42.66,20.2,21.9,2.1,8.8,987.9
2022-02-19 21:00:00,Delhi_ITO,19.83,42.69,17.62,8.8,0.49,52.37,18.8,16.1,4.75,281.2,967.5
2022-02-19 22:00:00,Delhi_ITO,37.14,55.3,27.47,14.56,1.29,38.37,19.1,18.6,4.08,260.6,907.5
2022-02-19 23:00:00,Delhi_ITO,29.95,58.18,26.28,8.21,0.83,35.14,17.3,25.5,2.42,288.3,812.2
2022-02-20 00:00:00,Delhi_ITO,,100.14,39.51,16.24,1.34,37.97,19.1,28.6,2.89,335.4,692.9
2022-02-20 01:00:00,Delhi_ITO,50.21,78.4,43.78,13.82,1.36,28.45,18.1,28.2,5.89,288.3,548.1
2022-02-20 02:00:00,Delhi_ITO,71.31,106.53,45.43,23.2,1.66,25.87,12.5,33.4,2.4,304.2,392.9
2022-02-20 03:00:00,Delhi_ITO,110.71,194.52,61.07,23.56,1.92,14.73,12.5,33.4,2.07,263.7,237.6
2022-02-20 04:00:00,Delhi_ITO,120.52,201.73,57.86,20.72,2.33,9.01,10.5,46.7,3.6,243.3,120.0
2022-02-20 05:00:00,Delhi_ITO,148.53,217.43,70.62,23.95,2.93,15.57,10.7,41.8,2.5,320.5,120.0
2022-02-20 06:00:00,Delhi_ITO,117.75,204.14,63.07,25.57,2.49,3.0,10.8,49.7,5.45,297.8,120.0
2022-02-20 07:00:00,Delhi_ITO,,185.76,68.03,16.94,2.28,3.71,8.2,49.5,2.62,316.2,120.0
2022-02-20 08:00:00,Delhi_ITO,155.48,229.9,68.88,25.14,2.95,5.64,8.8,53.9,2.0,221.6,120.0
2022-02-20 09:00:00,Delhi_ITO,135.72,249.09,71.8,19.78,2.52,3.0,8.9,47.2,2.52,3.3,120.0
2022-02-20 10:00:00,Delhi_ITO,118.4,208.75,56.95,25.41,2.29,6.12,11.2,48.2,2.99,300.1,120.0
2022-02-20 11:00:00,Delhi_ITO,136.67,187.43,64.32,21.48,2.6,3.81,11.8,40.6,2.0,217.7,120.0
2022-02-20 12:00:00,Delhi_ITO,107.24,196.71,46.29,20.88,2.1,17.01,11.6,36.8,2.41,329.5,120.0
2022-02-20 13:00:00,Delhi_ITO,67.29,122.38,40.33,19.43,1.42,9.72,14.2,40.7,2.11,275.1,237.6
2022-02-20 14:00:00,Delhi_ITO,55.84,79.91,30.44,20.61,1.11,35.04,14.4,29.7,2.8,291.2,392.9
2022-02-20 15:00:00,Delhi_ITO,44.34,71.77,29.26,17.32,0.58,30.58,16.1,30.5,4.5,270.9,548.1
2022-02-20 16:00:00,Delhi_ITO,33.22,54.93,7.72,21.0,0.56,37.15,20.2,30.6,2.76,286.1,692.9
2022-02-20 17:00:00,Delhi_ITO,38.1,45.6,18.7,13.08,0.67,33.77,20.8,26.7,2.93,288.1,817.1
2022-02-20 18:00:00,Delhi_ITO,24.44,44.17,21.85,14.51,0.57,44.06,17.6,20.1,2.38,223.2,912.5
2022-02-20 19:00:00,Delhi_ITO,29.71,52.68,19.25,14.47,0.43,41.21,21.3,15.8,2.64,324.6,972.4
2022-02-20 20:00:00,Delhi_ITO,15.52,37.06,25.89,7.87,0.39,35.99,21.4,21.6,2.61,294.5,992.9
2022-02-20 21:00:00,Delhi_ITO,23.79,46.14,20.59,12.21,0.84,47.19,18.3,24.6,3.12,307.8,972.4
2022-02-20 22:00:00,Delhi_ITO,32.49,47.4,27.74,15.07,1.14,39.98,20.8,20.1,3.53,322.6,912.5
2022-02-20 23:00:00,Delhi_ITO,45.75,50.75,32.89,6.46,0.96,28.73,21.1,22.1,2.85,294.8,817.1
2022-02-21 00:00:00,Delhi_ITO,40.55,77.48,25.75,11.68,0.72,45.88,16.2,25.7,5.12,303.2,697.9
2022-02-21 01:00:00,Delhi_ITO,64.65,112.94,37.77,17.28,1.32,22.42,15.3,32.6,3.4,231.2,553.2
2022-02-21 02:00:00,Delhi_ITO,71.31,131.19,46.33,15.52,1.67,22.91,16.9,38.5,2.1,256.8,397.9
2022-02-21 03:00:00,Delhi_ITO,112.53,165.76,60.85,20.92,1.92,15.17,14.5,35.0,2.56,293.4,242.6
2022-02-21 04:00:00,Delhi_ITO,113.03,185.34,51.08,27.06,2.2,6.81,13.7,37.8,3.86,297.4,120.0
2022-02-21 05:00:00,Delhi_ITO,107.5,154.64,63.48,19.16,2.14,9.21,12.3,52.4,4.3,306.0,120.0
2022-02-21 06:00:00,Delhi_ITO,156.57,260.24,76.62,23.76,2.74,3.0,11.6,47.3,2.38,346.2,120.0
2022-02-21 07:00:00,Delhi_ITO,125.38,191.12,55.17,19.24,2.21,5.85,8.5,50.1,3.03,286.2,120.0
2022-02-21 08:00:00,Delhi_ITO,153.11,249.21,70.72,29.69,3.12,3.0,11.9,47.7,2.42,304.5,120.0
2022-02-21 09:00:00,Delhi_ITO,124.7,208.12,66.32,20.7,2.57,3.0,12.3,50.8,2.1,292.4,120.0
2022-02-21 10:00:00,Delhi_ITO,101.44,193.88,50.44,22.63,2.06,3.0,10.7,50.7,3.72,280.0,120.0
2022-02-21 11:00:00,Delhi_ITO,101.8,196.02,49.45,19.01,1.9,8.31,11.7,46.3,4.14,281.6,120.0
2022-02-21 12:00:00,Delhi_ITO,108.47,138.97,56.69,21.1,2.37,15.15,10.6,47.5,2.56,258.6,120.0
2022-02-21 13:00:00,Delhi_ITO,,107.86,29.76,19.12,1.27,8.3,14.8,37.7,2.01,285.3,242.6
2022-02-21 14:00:00,Delhi_ITO,40.51,76.58,29.55,12.47,0.79,23.39,16.2,34.0,3.35,281.2,397.9
2022-02-21 15:00:00,Delhi_ITO,26.57,37.05,13.98,14.33,0.64,21.73,16.6,31.6,2.51,283.9,553.2
2022-02-21 16:00:00,Delhi_ITO,37.28,89.15,26.83,14.94,0.69,19.52,19.5,28.7,2.06,220.3,697.9
2022-02-21 17:00:00,Delhi_ITO,31.33,68.21,25.81,12.35,0.72,49.58,18.4,24.9,2.16,286.0,822.2
2022-02-21 18:00:00,Delhi_ITO,27.02,32.02,19.27,14.38,0.58,41.18,20.5,18.0,2.13,254.9,917.5
2022-02-21 19:00:00,Delhi_ITO,24.19,44.0,17.64,20.07,0.56,45.94,18.6,21.3,2.92,287.5,977.5
2022-02-21 20:00:00,Delhi_ITO,20.71,25.71,11.73,16.37,0.74,40.67,20.3,18.7,2.28,246.2,997.9
2022-02-21 21:00:00,Delhi_ITO,28.01,43.77,25.25,12.1,0.91,41.53,19.9,18.6,2.1,292.0,977.5
2022-02-21 22:00:00,Delhi_ITO,,54.81,25.79,17.32,1.04,38.83,20.0,21.9,3.99,278.1,917.5
2022-02-21 23:00:00,Delhi_ITO,28.73,59.95,29.16,16.43,0.76,44.06,18.3,21.3,4.5,264.9,822.2
2022-02-22 00:00:00,Delhi_ITO,49.53,68.83,35.12,13.09,1.14,33.17,17.8,23.7,2.13,301.6,703.1
2022-02-22 01:00:00,Delhi_ITO,73.91,122.52,49.49,17.94,1.38,33.75,18.0,22.8,2.22,305.0,558.4
2022-02-22 02:00:00,Delhi_ITO,64.73,109.64,45.05,16.94,1.17,15.72,14.8,39.8,2.73,288.0,403.1
2022-02-22 03:00:00,Delhi_ITO,118.55,184.66,65.57,20.29,1.97,18.08,11.8,40.1,2.14,312.8,247.8
2022-02-22 04:00:00,Delhi_ITO,159.51,256.53,77.47,28.42,2.78,10.87,15.6,41.7,2.15,273.5,120.0
2022-02-22 05:00:00,Delhi_ITO,138.74,219.46,67.8,18.95,2.57,9.87,14.0,43.2,2.34,306.0,120.0
2022-02-22 06:00:00,Delhi_ITO,124.26,207.49,64.35,16.36,2.32,3.0,9.2,38.9,4.39,288.3,120.0
2022-02-22 07:00:00,Delhi_ITO,96.08,183.02,52.46,23.46,1.71,3.0,11.7,46.9,4.63,250.0,120.0
2022-02-22 08:00:00,Delhi_ITO,123.84,210.71,66.28,19.48,2.72,3.0,9.7,51.7,3.48,257.9,120.0
2022-02-22 09:00:00,Delhi_ITO,116.59,199.17,52.46,25.42,2.3,4.64,11.0,51.9,2.96,336.6,120.0
2022-02-22 10:00:00,Delhi_ITO,119.64,207.8,61.64,20.15,1.82,4.93,11.6,49.5,3.03,353.1,120.0
2022-02-22 11:00:00,Delhi_ITO,116.37,162.2,58.32,19.5,2.24,9.06,11.6,45.6,2.52,318.5,120.0
2022-02-22 12:00:00,Delhi_ITO,99.48,184.37,50.62,22.76,2.05,3.0,11.8,46.0,2.61,266.7,120.0
2022-02-22 13:00:00,Delhi_ITO,58.14,111.87,29.86,19.25,1.19,14.12,13.1,37.5,2.81,347.1,247.8
2022-02-22 14:00:00,Delhi_ITO,54.43,95.85,24.6,15.48,1.12,17.83,14.1,37.8,3.06,314.5,403.1
2022-02-22 15:00:00,Delhi_ITO,42.9,54.34,21.97,18.72,0.87,28.29,15.5,29.5,2.09,303.4,558.4
2022-02-22 16:00:00,Delhi_ITO,,45.28,19.67,13.4,0.74,41.1,17.9,24.4,2.21,3.7,703.1
2022-02-22 17:00:00,Delhi_ITO,17.72,22.72,14.92,16.14,0.35,46.46,17.9,20.9,4.65,255.6,827.3
2022-02-22 18:00:00,Delhi_ITO,26.84,40.19,17.44,14.27,0.84,37.99,20.8,18.4,2.34,320.9,922.7
2022-02-22 19:00:00,Delhi_ITO,27.06,63.79,18.55,15.24,0.57,40.91,22.5,22.1,2.26,257.4,982.6
2022-02-22 20:00:00,Delhi_ITO,30.86,55.77,16.06,15.15,0.52,34.29,19.6,17.3,2.45,265.7,1003.1
2022-02-22 21:00:00,Delhi_ITO,40.07,77.81,25.71,11.1,1.11,49.35,20.7,17.0,2.28,34.1,982.6
2022-02-22 22:00:00,Delhi_ITO,47.11,53.3,18.93,14.84,1.14,38.94,20.6,23.7,2.09,310.1,922.7
2022-02-22 23:00:00,Delhi_ITO,42.75,80.07,34.2,13.66,1.1,39.82,19.7,24.9,2.2,4.0,827.3
2022-02-23 00:00:00,Delhi_ITO,50.7,68.92,31.06,20.31,1.22,36.54,18.2,29.7,2.84,311.7,708.4
2022-02-23 01:00:00,Delhi_ITO,62.46,112.81,45.81,13.58,1.42,26.3,18.0,32.0,2.23,306.1,563.7
2022-02-23 02:00:00,Delhi_ITO,81.6,129.36,45.75,19.59,1.97,19.19,16.3,32.1,2.86,265.0,408.4
2022-02-23 03:00:00,Delhi_ITO,104.77,171.44,57.99,17.35,2.04,18.4,12.5,38.4,2.11,329.1,253.1
2022-02-23 04:00:00,Delhi_ITO,149.35,257.89,81.01,20.02,2.59,11.93,14.4,42.2,2.06,291.0,120.0
2022-02-23 05:00:00,Delhi_ITO,124.0,229.29,65.81,24.69,2.15,10.67,13.4,42.2,3.61,293.2,120.0
2022-02-23 06:00:00,Delhi_ITO,135.54,257.94,65.01,23.57,2.54,3.0,10.1,44.0,3.17,279.6,120.0
2022-02-23 07:00:00,Delhi_ITO,140.0,211.52,74.64,22.03,2.65,6.2,10.8,46.8,2.9,286.0,120.0
2022-02-23 08:00:00,Delhi_ITO,159.89,295.94,77.76,23.7,3.09,3.0,11.6,55.4,2.05,291.0,120.0
2022-02-23 09:00:00,Delhi_ITO,146.97,225.86,65.03,23.97,2.47,3.0,10.5,47.6,2.24,294.9,120.0
2022-02-23 10:00:00,Delhi_ITO,110.85,200.99,49.87,23.63,1.99,3.0,12.9,51.0,3.36,288.0,120.0
2022-02-23 11:00:00,Delhi_ITO,119.52,210.29,54.65,17.32,2.16,3.9,15.6,43.5,2.15,227.7,120.0
2022-02-23 12:00:00,Delhi_ITO,90.19,126.62,54.23,21.22,2.1,3.0,11.9,44.5,3.37,311.7,120.0
2022-02-23 13:00:00,Delhi_ITO,74.86,124.58,40.4,20.64,1.29,22.96,12.2,40.9,2.73,285.1,253.1
2022-02-23 14:00:00,Delhi_ITO,48.26,67.72,28.6,19.76,0.99,25.27,16.1,37.2,3.1,157.3,408.4
2022-02-23 15:00:00,Delhi_ITO,57.13,77.74,36.89,15.89,1.27,32.48,18.0,31.6,2.85,226.5,563.7
2022-02-23 16:00:00,Delhi_ITO,32.41,58.69,30.22,12.28,0.85,35.6,17.8,31.0,2.46,271.1,708.4
2022-02-23 17:00:00,Delhi_ITO,41.77,52.12,24.04,18.82,0.82,38.45,21.3,24.8,2.3,341.1,832.6
2022-02-23 18:00:00,Delhi_ITO,37.05,45.22,25.32,18.78,0.75,43.86,17.9,26.5,2.92,314.3,928.0
2022-02-23 19:00:00,Delhi_ITO,35.24,62.45,24.97,11.15,0.95,48.39,21.5,15.0,3.34,262.5,987.9
2022-02-23 20:00:00,Delhi_ITO,27.74,54.9,25.12,19.06,0.81,58.01,19.7,20.4,2.06,282.4,1008.4
2022-02-23 21:00:00,Delhi_ITO,30.75,41.68,21.0,11.9,0.79,41.79,23.0,20.7,2.41,334.2,987.9
2022-02-23 22:00:00,Delhi_ITO,35.03,52.33,30.36,18.41,0.92,38.6,22.9,18.5,2.37,265.3,928.0
2022-02-23 23:00:00,Delhi_ITO,52.27,105.64,23.62,17.14,1.22,34.68,18.0,25.5,2.68,246.6,832.6
2022-02-24 00:00:00,Delhi_ITO,49.45,94.17,34.16,16.45,1.16,35.19,17.4,22.1,2.14,325.2,713.8
2022-02-24 01:00:00,Delhi_ITO,43.5,60.84,27.22,12.61,0.93,33.75,18.3,28.2,4.21,334.6,569.1
2022-02-24 02:00:00,Delhi_ITO,78.63,142.84,42.85,20.27,1.71,27.29,15.1,28.1,2.68,265.8,413.8
2022-02-24 03:00:00,Delhi_ITO,69.03,94.07,50.91,20.03,1.19,6.53,14.4,42.6,4.1,309.5,258.5
2022-02-24 04:00:00,Delhi_ITO,128.77,223.82,63.49,21.6,2.35,9.39,13.3,40.9,3.4,288.4,120.0
2022-02-24 05:00:00,Delhi_ITO,139.02,196.52,69.54,19.65,2.67,5.24,9.3,51.2,2.21,266.4,120.0
2022-02-24 06:00:00,Delhi_ITO,147.78,262.88,71.6,18.28,2.8,9.01,11.4,49.5,2.15,336.7,120.0
2022-02-24 07:00:00,Delhi_ITO,132.64,231.49,67.9,25.29,2.48,3.0,9.9,49.9,3.62,263.4,120.0
2022-02-24 08:00:00,Delhi_ITO,130.26,212.22,71.06,18.68,2.69,6.12,10.0,47.3,2.66,320.2,120.0
2022-02-24 09:00:00,Delhi_ITO,143.26,246.2,68.87,19.39,2.56,11.71,13.1,45.4,2.06,292.7,120.0
2022-02-24 10:00:00,Delhi_ITO,110.36,177.16,61.7,18.24,2.08,5.23,9.5,48.6,4.22,283.1,120.0
2022-02-24 11:00:00,Delhi_ITO,102.86,152.32,55.47,21.52,1.67,3.29,13.4,44.5,2.55,267.8,120.0
2022-02-24 12:00:00,Delhi_ITO,106.29,159.91,46.11,26.23,2.2,3.34,12.8,37.6,2.33,250.5,120.0
2022-02-24 13:00:00,Delhi_ITO,72.07,143.55,40.86,16.89,1.12,23.01,14.0,33.4,2.62,280.0,258.5
2022-02-24 14:00:00,Delhi_ITO,32.52,52.71,29.56,12.13,1.01,24.14,16.9,31.2,3.43,269.5,413.8
2022-02-24 15:00:00,Delhi_ITO,33.66,61.07,22.78,16.45,0.74,25.8,17.5,35.7,2.13,293.7,569.1
2022-02-24 16:00:00,Delhi_ITO,45.9,67.01,27.15,11.55,1.33,44.13,19.1,33.2,2.4,242.1,713.8
2022-02-24 17:00:00,Delhi_ITO,19.91,24.91,18.74,10.47,0.23,44.45,20.7,24.1,2.35,283.9,838.0
2022-02-24 18:00:00,Delhi_ITO,19.87,31.81,21.44,13.96,0.62,44.89,19.6,21.5,3.51,306.2,933.4
2022-02-24 19:00:00,Delhi_ITO,,27.4,20.69,17.81,0.65,37.75,19.6,18.6,3.25,263.1,993.3
2022-02-24 20:00:00,Delhi_ITO,21.63,44.96,22.09,16.37,0.88,41.78,19.1,16.3,2.45,319.6,1013.8
2022-02-24 21:00:00,Delhi_ITO,34.84,50.62,23.72,21.9,0.99,30.86,19.3,23.7,2.91,324.0,993.3
2022-02-24 22:00:00,Delhi_ITO,43.22,70.04,30.9,13.7,0.92,43.21,24.5,26.7,2.44,241.7,933.4
2022-02-24 23:00:00,Delhi_ITO,46.24,58.37,34.3,16.54,1.04,41.24,21.1,20.8,2.72,259.7,838.0
2022-02-25 00:00:00,Delhi_ITO,33.36,45.97,21.65,7.82,0.67,35.82,16.3,26.1,5.85,236.4,719.3
2022-02-25 01:00:00,Delhi_ITO,49.51,72.28,22.1,15.9,1.29,35.08,15.2,28.6,2.67,306.9,574.6
2022-02-25 02:00:00,Delhi_ITO,55.69,103.9,28.88,15.65,1.42,25.42,16.6,32.6,5.64,295.1,419.3
2022-02-25 03:00:00,Delhi_ITO,83.93,116.21,47.57,22.13,1.76,16.84,15.4,41.3,3.16,226.0,264.0
2022-02-25 04:00:00,Delhi_ITO,131.3,173.96,67.42,22.07,2.44,17.71,14.2,37.4,2.16,263.9,120.0
2022-02-25 05:00:00,Delhi_ITO,126.82,189.16,60.09,23.5,2.25,7.62,11.9,45.9,3.33,302.3,120.0
2022-02-25 06:00:00,Delhi_ITO,159.27,266.15,78.63,22.85,3.13,5.01,11.3,49.0,2.2,294.5,120.0
2022-02-25 07:00:00,Delhi_ITO,146.55,223.75,72.78,27.36,2.68,3.64,11.5,47.9,2.67,338.4,120.0
2022-02-25 08:00:00,Delhi_ITO,140.43,228.72,66.69,24.76,2.82,6.39,11.0,51.5,2.82,243.9,120.0
2022-02-25 09:00:00,Delhi_ITO,113.42,191.03,62.53,23.16,2.05,5.15,7.7,48.8,3.84,289.6,120.0
2022-02-25 10:00:00,Delhi_ITO,119.42,221.92,52.86,21.62,2.27,7.95,11.2,50.5,2.25,249.9,120.0
2022-02-25 11:00:00,Delhi_ITO,101.24,195.7,52.78,18.38,1.64,3.0,11.1,39.9,3.73,294.4,120.0
2022-02-25 12:00:00,Delhi_ITO,84.41,126.0,52.36,19.93,1.68,8.89,13.6,40.3,4.24,282.8,120.0
2022-02-25 13:00:00,Delhi_ITO,69.55,106.07,36.8,16.2,1.22,10.49,19.0,37.5,2.13,300.9,264.0
2022-02-25 14:00:00,Delhi_ITO,46.87,64.86,32.25,14.98,0.8,31.09,16.4,25.8,3.79,273.6,419.3
2022-02-25 15:00:00,Delhi_ITO,43.92,75.07,29.8,17.03,1.25,22.93,16.7,26.7,2.3,320.5,574.6
2022-02-25 16:00:00,Delhi_ITO,29.45,36.8,18.29,20.43,1.17,31.4,19.7,23.9,2.13,261.4,719.3
2022-02-25 17:00:00,Delhi_ITO,16.02,21.02,7.92,13.91,0.61,49.68,20.1,26.1,4.6,249.4,843.6
2022-02-25 18:00:00,Delhi_ITO,17.12,22.12,11.92,12.88,0.32,43.07,20.8,18.7,2.46,299.0,938.9
2022-02-25 19:00:00,Delhi_ITO,26.62,37.99,20.03,17.32,1.04,53.42,21.6,16.9,2.84,4.2,998.8
2022-02-25 20:00:00,Delhi_ITO,33.77,38.77,26.84,13.21,0.86,40.3,23.9,21.3,2.7,229.1,1019.3
2022-02-25 21:00:00,Delhi_ITO,27.13,60.9,12.13,15.34,0.92,32.45,19.0,15.0,2.25,244.2,998.8
2022-02-25 22:00:00,Delhi_ITO,23.92,32.93,16.36,19.33,0.54,47.6,20.9,15.0,2.94,299.3,938.9
2022-02-25 23:00:00,Delhi_ITO,48.35,53.35,30.46,17.11,0.75,39.56,18.0,22.2,2.1,335.1,843.6
2022-02-26 00:00:00,Delhi_ITO,63.51,104.79,33.02,20.73,1.41,31.46,19.3,21.8,2.26,302.3,724.9
2022-02-26 01:00:00,Delhi_ITO,62.2,109.82,45.52,16.34,1.54,23.26,15.9,25.5,4.39,265.7,580.2
2022-02-26 02:00:00,Delhi_ITO,69.11,106.82,41.49,16.26,1.54,27.08,15.4,35.3,4.53,306.8,424.9
2022-02-26 03:00:00,Delhi_ITO,92.87,135.27,53.11,19.82,1.66,15.81,14.3,40.1,2.6,310.7,269.6
2022-02-26 04:00:00,Delhi_ITO,132.59,190.3,62.45,22.23,2.65,14.13,15.0,43.5,2.22,262.8,124.9
2022-02-26 05:00:00,Delhi_ITO,144.62,262.79,75.05,23.44,2.56,6.23,13.8,47.6,2.51,323.0,120.0
2022-02-26 06:00:00,Delhi_ITO,120.87,174.24,58.76,19.56,2.32,3.0,9.8,50.3,3.75,288.6,120.0
2022-02-26 07:00:00,Delhi_ITO,146.82,262.41,74.48,22.28,2.95,4.54,11.3,41.7,2.13,220.0,120.0
2022-02-26 08:00:00,Delhi_ITO,158.14,252.74,83.6,23.5,2.86,7.5,9.9,50.0,2.18,284.6,120.0
2022-02-26 09:00:00,Delhi_ITO,120.95,195.0,65.76,23.92,2.19,7.51,9.3,46.5,3.88,267.2,120.0
2022-02-26 10:00:00,Delhi_ITO,126.31,232.26,63.22,24.05,2.32,3.0,11.3,44.4,2.5,342.2,120.0
2022-02-26 11:00:00,Delhi_ITO,117.11,205.86,53.66,20.33,2.55,3.0,12.0,45.9,2.14,236.8,120.0
2022-02-26 12:00:00,Delhi_ITO,104.42,153.05,48.0,16.22,1.75,13.53,17.1,35.9,2.19,270.7,124.9
2022-02-26 13:00:00,Delhi_ITO,43.53,79.89,30.91,16.57,1.25,8.78,15.4,32.3,3.79,300.3,269.6
2022-02-26 14:00:00,Delhi_ITO,56.46,93.49,32.48,14.88,1.25,23.83,13.9,35.5,2.61,26.8,424.9
2022-02-26 15:00:00,Delhi_ITO,50.84,77.35,33.08,15.21,1.17,28.06,16.4,31.2,2.22,8.2,580.2
2022-02-26 16:00:00,Delhi_ITO,20.09,54.07,16.59,10.54,0.62,38.09,20.0,26.5,3.87,288.2,724.9
2022-02-26 17:00:00,Delhi_ITO,18.71,23.71,18.39,14.99,0.79,40.54,22.7,20.4,3.57,304.0,849.2
2022-02-26 18:00:00,Delhi_ITO,35.81,67.56,21.99,20.58,0.51,43.42,17.9,22.9,2.09,314.1,944.5
2022-02-26 19:00:00,Delhi_ITO,22.02,27.02,20.1,11.23,0.64,44.96,18.0,21.2,2.77,249.5,1004.5
2022-02-26 20:00:00,Delhi_ITO,37.33,55.3,21.29,9.56,0.86,42.62,23.8,18.9,2.3,290.4,1024.9
2022-02-26 21:00:00,Delhi_ITO,22.95,46.95,11.43,7.46,0.55,44.21,21.4,15.6,2.68,344.2,1004.5
2022-02-26 22:00:00,Delhi_ITO,33.14,45.72,28.53,18.6,0.9,43.52,19.0,19.4,2.34,295.7,944.5
2022-02-26 23:00:00,Delhi_ITO,45.71,60.02,28.72,10.67,1.01,38.51,20.3,25.5,2.38,8.0,849.2
2022-02-27 00:00:00,Delhi_ITO,43.07,66.82,36.84,21.09,1.07,31.18,14.7,29.9,2.83,272.2,730.7
2022-02-27 01:00:00,Delhi_ITO,53.51,79.33,35.79,13.16,1.25,32.09,17.4,28.5,2.71,286.5,586.0
2022-02-27 02:00:00,Delhi_ITO,69.48,96.98,42.47,17.98,1.54,24.91,16.6,32.7,2.49,286.8,430.7
2022-02-27 03:00:00,Delhi_ITO,104.17,204.47,62.38,22.92,1.94,15.51,16.2,36.8,2.18,237.9,275.4
2022-02-27 04:00:00,Delhi_ITO,108.84,195.67,55.07,21.13,2.16,9.42,12.1,41.7,4.88,334.2,130.7
2022-02-27 05:00:00,Delhi_ITO,148.64,247.5,70.68,23.44,3.28,4.8,12.7,42.3,2.25,276.7,120.0
2022-02-27 06:00:00,Delhi_ITO,127.59,224.74,67.9,19.87,2.37,3.0,10.4,37.7,2.89,300.3,120.0
2022-02-27 07:00:00,Delhi_ITO,157.75,287.79,71.82,26.3,3.13,3.0,11.7,51.5,2.16,266.1,120.0
2022-02-27 08:00:00,Delhi_ITO,128.08,211.03,74.04,24.47,2.59,4.34,9.8,53.8,3.02,359.0,120.0
2022-02-27 09:00:00,Delhi_ITO,144.04,222.12,68.13,24.2,2.63,3.0,10.7,46.1,2.17,339.3,120.0
2022-02-27 10:00:00,Delhi_ITO,113.93,204.03,56.97,20.8,2.29,3.0,10.3,43.2,2.3,292.3,120.0
2022-02-27 11:00:00,Delhi_ITO,113.9,205.61,63.26,20.67,2.17,3.0,13.6,43.6,2.92,241.0,120.0
2022-02-27 12:00:00,Delhi_ITO,96.41,152.53,49.09,12.87,1.91,8.02,14.9,40.3,2.36,319.8,130.7
2022-02-27 13:00:00,Delhi_ITO,59.74,73.54,30.24,18.12,1.4,18.07,14.5,40.3,2.7,333.3,275.4
2022-02-27 14:00:00,Delhi_ITO,54.33,107.43,35.89,19.28,1.22,27.79,16.2,33.6,2.2,252.9,430.7
2022-02-27 15:00:00,Delhi_ITO,23.22,35.04,23.2,12.22,0.53,31.74,15.3,27.1,2.27,284.3,586.0
2022-02-27 16:00:00,Delhi_ITO,31.23,54.66,15.13,17.35,0.85,22.08,18.2,21.9,3.15,293.1,730.7
2022-02-27 17:00:00,Delhi_ITO,27.39,51.53,15.28,11.67,0.69,42.06,19.6,25.4,2.12,333.5,854.9
2022-02-27 18:00:00,Delhi_ITO,38.55,47.57,17.5,18.08,0.78,28.47,24.4,22.2,2.19,283.9,950.3
2022-02-27 19:00:00,Delhi_ITO,28.75,60.52,5.0,9.77,0.69,40.78,19.3,22.1,2.29,328.5,1010.2
2022-02-27 20:00:00,Delhi_ITO,21.14,26.14,27.72,12.26,0.78,38.99,23.3,15.5,2.11,259.1,1030.7
2022-02-27 21:00:00,Delhi_ITO,25.39,35.77,12.55,15.84,0.47,39.23,22.5,24.4,2.17,247.8,1010.2
2022-02-27 22:00:00,Delhi_ITO,15.52,21.96,13.24,11.47,0.26,42.89,20.9,15.2,2.36,3.3,950.3
2022-02-27 23:00:00,Delhi_ITO,62.3,96.96,37.69,8.74,1.24,40.21,22.3,24.9,2.17,237.5,854.9
2022-02-28 00:00:00,Delhi_ITO,20.03,25.03,23.68,16.59,0.55,38.31,19.3,20.0,3.72,260.0,736.5
2022-02-28 01:00:00,Delhi_ITO,57.31,96.6,39.89,15.55,1.34,38.59,18.2,26.9,2.16,321.4,591.8
2022-02-28 02:00:00,Delhi_ITO,66.75,105.19,42.8,16.67,1.22,21.4,16.2,37.9,3.69,268.8,436.5
2022-02-28 03:00:00,Delhi_ITO,91.96,151.51,59.08,21.45,1.69,6.94,16.8,39.6,3.49,267.7,281.2
2022-02-28 04:00:00,Delhi_ITO,148.73,231.23,69.38,24.55,3.03,3.67,15.4,39.1,2.19,282.1,136.5
2022-02-28 05:00:00,Delhi_ITO,145.74,266.37,80.63,24.74,2.82,8.02,11.8,42.2,2.13,203.8,120.0
2022-02-28 06:00:00,Delhi_ITO,151.55,227.95,72.06,21.76,2.89,7.29,10.0,46.5,2.15,334.8,120.0
2022-02-28 07:00:00,Delhi_ITO,129.85,210.14,59.96,28.36,2.57,5.91,11.1,49.2,2.82,297.0,120.0
2022-02-28 08:00:00,Delhi_ITO,113.21,182.71,57.96,22.82,2.25,3.0,10.1,51.9,3.0,257.5,120.0
2022-02-28 09:00:00,Delhi_ITO,113.09,180.77,61.43,25.23,2.25,3.0,11.4,46.3,2.88,221.3,120.0
2022-02-28 10:00:00,Delhi_ITO,102.17,197.26,60.14,18.41,1.64,8.49,13.8,41.3,2.73,235.4,120.0
